Date,Price,Open,High,Low,Vol.,Change %,Gini,Kvalue,Standard_Deviation,Skewness,Kurtosis
2013-09-15,138.3,136.7,141.0,135.0,6.44K,1.16%,0.8255052519939188,0.840587044534413,2.023116407919006,-1.486557756659256,2.5959407044202543
2013-09-16,139.4,138.3,142.2,137.9,10.61K,0.81%,0.8252392065086095,0.8397371081900911,2.9159903977879416,-0.5924619417910689,-2.388756705789048
2013-09-17,139.1,139.4,141.4,138.0,9.64K,-0.19%,0.8251867344867992,0.8398989898989899,2.983789536812525,0.6085035799596339,-2.747414054875146
2013-09-18,140.4,139.1,142.0,139.0,9.49K,0.91%,0.8248908787977448,0.8400605449041372,2.7618834153512597,2.062876241133089,4.309448846153866
2013-09-19,135.1,140.4,141.2,131.1,21.02K,-3.82%,0.824485001689584,0.8402217741935484,0.6465291950043045,0.7003132511187007,-78.13598776904634
2013-09-20,133.8,135.1,137.3,131.0,11.05K,-0.92%,0.824189839218245,0.8393756294058409,0.5403702434377285,0.18240250593523075,17.919816293031687
2013-09-21,134.4,133.8,136.0,132.0,5.09K,0.43%,0.8240310800356083,0.8395372233400402,0.6418722614296702,-0.6079327585390036,24.03099157366425
2013-09-22,134.0,134.4,135.0,131.0,5.89K,-0.28%,0.823938885289473,0.8396984924623115,1.4064138793372947,1.122310471809195,-0.13323522442184674
2013-09-23,133.4,134.0,135.0,132.0,6.00K,-0.45%,0.8237796430516664,0.838855421686747,2.161712284276555,0.5942871314995738,-1.2578724502187615
2013-09-24,134.8,133.4,136.6,132.5,8.58K,1.03%,0.8234712972129268,0.8390170511534604,3.183237345846425,0.9416504136940398,0.26108737957996553
2013-09-25,135.0,134.8,138.0,134.7,9.52K,0.16%,0.8234710287697031,0.8391783567134268,3.6989187609341587,0.08482668416915451,-1.9896223089741814
2013-09-26,137.1,135.0,139.0,134.7,6.54K,1.56%,0.8230874349822729,0.8383383383383383,2.78352294763132,-0.5227244068901148,-1.476145834265452
2013-09-27,138.9,137.1,142.7,134.8,27.14K,1.33%,0.8227312309908754,0.8385,1.944222209519757,-0.2503525587563968,-0.5829721229674796
2013-09-28,142.5,138.9,143.0,138.0,13.66K,2.57%,0.8222947044974179,0.8376623376623377,8.660946830456297,-2.1133773318003573,4.5607623234351635
2013-09-29,143.9,142.5,145.8,141.4,18.10K,0.97%,0.8219862889017883,0.8378243512974052,8.799261332634224,-0.9556833090895939,-0.7533083939318956
2013-09-30,141.9,143.9,145.8,138.1,14.63K,-1.38%,0.8216101456851984,0.8369890329012961,7.715892689766514,-0.9276325578860921,-0.17330315341605504
2013-10-01,140.3,141.9,144.4,139.4,9.57K,-1.13%,0.8212759455025684,0.8371513944223108,6.779601758215054,-1.1007411286286999,0.7302261510573267
2013-10-02,123.0,140.3,141.9,109.7,111.32K,-12.33%,0.822095279112943,0.8373134328358209,6.228001284520806,-1.4140238543062775,1.2539370736817723
2013-10-03,131.0,123.0,132.0,120.1,35.27K,6.50%,0.8218586091182973,0.8374751491053678,2.6780589986017604,-1.8513664496402327,3.724529084548569
2013-10-04,136.8,131.0,139.8,128.5,18.51K,4.45%,0.8214781072096595,0.8376365441906654,0.7190271204839697,0.5280290975939067,21.191603233326493
2013-10-05,136.7,136.8,138.0,135.3,5.00K,-0.09%,0.821551232707376,0.8368055555555556,1.4432601982980384,1.0630622924770639,0.6881687408261522
2013-10-06,137.8,136.7,138.0,134.1,4.89K,0.80%,0.8212925490318974,0.8369672943508424,1.9455076458320684,0.17929421059349643,-1.1192114516336187
2013-10-07,135.8,137.8,139.0,135.1,7.36K,-1.45%,0.8209214057674434,0.8371287128712871,2.1477895613841835,-0.5682712777633074,-2.267656526107958
2013-10-08,136.5,135.8,137.8,135.6,5.23K,0.51%,0.8207438210619,0.8363006923837785,2.291724241698899,-0.3799140273916949,1.744478860490613
2013-10-09,139.5,136.5,142.1,135.8,17.49K,2.21%,0.8203177609427608,0.8364624505928854,3.2957548452501246,1.5141894882637719,1.813814987899729
2013-10-10,140.4,139.5,141.7,138.5,11.08K,0.65%,0.820095942964303,0.8356367226061204,4.881905365734667,0.7475576426098135,-1.2875019120026525
2013-10-11,140.1,140.4,141.9,138.9,7.25K,-0.22%,0.8200522624666935,0.8357988165680474,7.110555533851622,0.5143459949817092,-0.6139401091073324
2013-10-12,142.9,140.1,143.1,139.4,11.02K,1.99%,0.819632436528988,0.8359605911330049,5.714280357139227,-0.06649710857916663,-0.04478479379771964
2013-10-13,147.5,142.9,147.6,141.5,16.17K,3.25%,0.8192110352103579,0.8351377952755905,4.4403828663738505,-0.25991660327583177,-1.4039725646821601
2013-10-14,151.4,147.5,153.7,146.0,29.99K,2.60%,0.8187767073243586,0.8352999016715831,6.637243403701979,1.2185499242361073,1.643570185527332
2013-10-15,158.1,151.4,158.1,150.6,15.73K,4.44%,0.8184479849330063,0.8354616895874263,12.088300128636108,1.2289395940418328,0.9250318200218514
2013-10-16,152.8,158.1,163.0,144.2,42.78K,-3.33%,0.8180442846796886,0.8346418056918548,14.852844845348054,0.06785615161990771,-2.6633433390051784
2013-10-17,157.6,152.8,159.9,150.8,15.88K,3.12%,0.8176216853601772,0.8348039215686275,14.318065511792454,-0.6335017804088989,-1.259777410601868
2013-10-18,168.3,157.6,168.3,156.5,25.89K,6.78%,0.8176284551367391,0.8349657198824681,12.794256523924245,-0.3262926519708538,0.7001613317975112
2013-10-19,183.1,168.3,195.8,167.1,55.28K,8.84%,0.8180780889718463,0.8351272015655578,18.12360339446808,1.373632170730916,1.6252115435105499
2013-10-20,186.1,183.1,186.1,177.2,11.42K,1.61%,0.8176544297236827,0.8343108504398827,16.046245666821058,0.8699767720034701,0.8480393772981216
2013-10-21,192.8,186.1,197.4,183.2,24.10K,3.59%,0.8173085923144063,0.83447265625,13.541713333251918,1.4032034111619955,2.3122117758206406
2013-10-22,203.0,192.8,205.5,192.8,33.87K,5.30%,0.8172355588296524,0.8346341463414634,14.631472926536587,1.0182921974587305,1.7578457563729006
2013-10-23,228.0,203.0,228.0,200.7,39.90K,12.31%,0.8188540240764552,0.8357699805068226,14.6087987185796,0.7577473535763372,1.2476840250450618
2013-10-24,207.0,228.0,233.4,175.3,96.75K,-9.21%,0.8199192151432737,0.8359298928919182,8.184314265714256,-1.2767999542867638,0.4133888476393987
2013-10-25,197.9,207.0,209.0,176.6,36.75K,-4.40%,0.819707879200045,0.8360894941634242,10.397740139086645,-0.4226963393729145,-0.11848616004458042
2013-10-26,188.6,197.9,198.4,187.0,12.09K,-4.71%,0.8195047950593676,0.8362487852283771,10.072090150508645,-1.378389911314384,3.013584819131078
2013-10-27,206.9,188.6,207.8,188.9,13.16K,9.73%,0.820190620987814,0.8364077669902913,3.8878014352552164,1.3221045615433167,0.8833679501118598
2013-10-28,206.9,206.9,209.8,200.4,11.07K,0.00%,0.8203650238772537,0.8365664403491755,3.76031913538895,0.20326125736545683,-1.6894355347607402
2013-10-29,216.0,206.9,216.5,204.2,10.02K,4.40%,0.8201291327105279,0.8367248062015504,2.9441467354688915,-0.06591254832798553,0.5751911227195817
2013-10-30,208.0,216.0,216.5,204.0,13.47K,-3.70%,0.819814400867924,0.8359148112294288,6.101475231447876,1.6541333128087756,3.263603328859079
2013-10-31,211.2,208.0,215.0,205.4,5.29K,1.52%,0.8193963430248132,0.836073500967118,11.583177456983512,1.3499003243288834,0.9143395803648566
2013-11-01,213.4,211.2,214.9,209.7,5.88K,1.07%,0.819034975138399,0.8352657004830918,16.89221714281374,0.6191497995454679,-1.4089657152205604
2013-11-02,211.7,213.4,214.9,211.0,4.88K,-0.82%,0.8187252677304111,0.8354247104247104,20.890978914353678,-0.0031989622760788686,-1.3590239865193812
2013-11-03,224.0,211.7,226.9,212.1,12.27K,5.82%,0.8187575836087708,0.8355834136933462,32.75336623921224,1.1556810539715003,1.5503207231587741
2013-11-04,238.2,224.0,239.0,221.9,18.06K,6.32%,0.8189581105159063,0.8357418111753372,48.11094470076393,0.9195706244919251,-0.5601479538828104
2013-11-05,251.3,238.2,258.9,229.0,45.10K,5.52%,0.8190367393255444,0.8358999037536092,52.24349720300089,-0.0009570563144985563,-2.704363334532722
2013-11-06,264.1,251.3,272.5,251.4,38.82K,5.09%,0.8190730266465559,0.8360576923076923,41.21083595366588,-0.9196881223883872,0.1726921066391102
2013-11-07,309.6,264.1,324.2,263.6,86.13K,17.25%,0.8225972207106231,0.8371757925072045,23.78924126574781,-1.0970862663636738,0.30126789136122173
2013-11-08,355.0,309.6,358.0,308.0,44.63K,14.65%,0.8258624240058098,0.8392514395393473,16.245368570763727,-0.6089611407163811,0.781782243546265
2013-11-09,367.8,355.0,395.0,340.0,49.91K,3.60%,0.8258063577133845,0.8384467881112176,36.389352838432785,1.1476731798406374,2.2193072948352586
2013-11-10,336.3,367.8,372.5,290.0,74.25K,-8.56%,0.8274608091902482,0.8395593869731801,43.6208321791315,0.038597798259824956,-2.3125388795225184
2013-11-11,363.0,336.3,376.0,321.4,18.00K,7.93%,0.8285715982512794,0.8406698564593301,34.79645096845298,-0.7414041544905218,-2.5553757309553973
2013-11-12,380.0,363.0,391.8,359.0,22.03K,4.70%,0.8287858514198583,0.8408221797323135,29.866586681439703,-1.2447911754570748,2.8418951422450647
2013-11-13,434.9,380.0,445.0,372.2,36.02K,14.42%,0.8324039450725743,0.8419293218720152,40.85468149429079,1.8102822496101665,3.132020824186687
2013-11-14,433.4,434.9,447.5,402.5,31.41K,-0.33%,0.8321549588483327,0.8420801526717557,148.6716348198268,1.8927431296406934,3.5932609307178986
2013-11-15,433.9,433.4,457.9,413.0,28.13K,0.12%,0.8320839300161385,0.842230695900858,144.95527931055125,0.8628308054255083,-0.5244209055521019
2013-11-16,462.0,433.9,476.9,428.0,19.14K,6.46%,0.8331178942394728,0.8423809523809525,123.87984904737299,0.2915625668110681,-0.2413573222465608
2013-11-17,528.3,462.0,536.8,457.0,26.72K,14.36%,0.837349881349529,0.8444338725023788,104.86454596287489,-0.2982836225471184,-1.0789544266829385
2013-11-18,785.4,528.3,787.9,522.0,72.07K,48.67%,0.8554503197360726,0.8521863117870723,79.0608310100512,-0.4905837818281475,-3.12974136167405
2013-11-19,645.7,785.4,900.9,502.6,99.10K,-17.79%,0.8627844321833392,0.8561253561253561,89.80482726446208,-0.30332063918806534,-2.8812593105109383
2013-11-20,638.0,645.7,650.0,453.3,91.59K,-1.20%,0.8623492444764622,0.8562618595825426,75.73524278696058,-1.6929964238803954,3.1602752574624113
2013-11-21,764.9,638.0,784.3,595.2,38.73K,19.90%,0.8680445540434172,0.8592417061611375,27.83068450469469,-0.5406604758350736,-0.6144322133347279
2013-11-22,802.0,764.9,822.0,682.3,30.15K,4.85%,0.868703413785402,0.859375,71.32881605634459,1.938443310808184,3.961597379143143
2013-11-23,832.5,802.0,890.0,799.5,21.31K,3.80%,0.869024946925691,0.8595080416272469,120.13982270671052,0.9853529741424552,-0.7234753073088077
2013-11-24,795.0,832.5,855.0,745.2,25.95K,-4.50%,0.8696228738380787,0.8605860113421551,140.0737591413889,-0.15475101931400723,-2.794035393761737
2013-11-25,830.0,795.0,850.0,759.0,26.38K,4.40%,0.8700725229025139,0.8607176581680831,143.34375814802615,-0.5768892906084722,0.05388142815665257
2013-11-26,970.0,830.0,975.0,825.1,31.61K,16.86%,0.8752423550548338,0.8636792452830189,98.85523253728044,-0.5657494341483345,-0.5417743023662437
2013-11-27,1079.9,970.0,"1,094.8",914.3,37.86K,11.33%,0.8785885136660813,0.8656927426955703,86.90922275569947,-0.18994100822462126,-1.6060486429936784
2013-11-28,1101.4,"1,079.9","1,224.5","1,032.1",37.40K,1.99%,0.8784057749890976,0.865819209039548,85.30530464162115,-0.3627917322519958,-1.0393035257266945
2013-11-29,1206.9,"1,101.4","1,241.9","1,050.0",38.71K,9.58%,0.8812382962155437,0.867826904985889,85.27394091983663,-0.9661132685728269,-0.02890325504268887
2013-11-30,1205.7,"1,206.9","1,232.9","1,150.2",15.10K,-0.11%,0.8810991066228357,0.8670112781954886,92.64859955768236,-0.7030998102013309,-0.36234200781750775
2013-12-01,1004.4,"1,205.7","1,216.8",840.3,79.92K,-16.69%,0.8871133694692772,0.8708920187793427,85.36154286328116,0.0751595333532695,0.750396912262481
2013-12-02,1096.6,"1,004.4","1,117.7",975.0,37.05K,9.18%,0.8888710217869248,0.8719512195121951,146.89587128302762,-1.4085331066541886,2.7683521300417175
2013-12-03,1154.9,"1,096.6","1,185.6","1,064.9",19.34K,5.32%,0.8895163372189384,0.873008434864105,227.62278664492248,-0.6460737858995339,-1.7555437281521822
2013-12-04,1237.6,"1,154.9","1,239.7","1,131.3",16.30K,7.16%,0.8907859714572762,0.8740636704119851,225.1505318670155,0.5280079232932462,-1.8559500344917221
2013-12-05,1106.3,"1,237.6","1,239.9",870.0,58.44K,-10.60%,0.893289161344069,0.8751169317118803,152.52700744458352,0.7798670479049747,1.0427579633376698
2013-12-06,845.0,"1,106.3","1,118.9",800.1,53.52K,-23.62%,0.8990397858387792,0.8789719626168224,126.0777061974085,0.20501057688813784,0.10962253204527055
2013-12-07,697.0,845.0,896.0,576.0,97.66K,-17.51%,0.9012773462066576,0.8809523809523809,128.31826448327627,-0.3489914647964392,-0.3030609176474073
2013-12-08,804.0,697.0,829.0,653.0,31.21K,15.34%,0.9024307104348992,0.8819962686567164,81.66270262488251,0.21117759902916255,1.837691670569253
2013-12-09,919.0,804.0,980.0,787.7,27.63K,14.30%,0.9036337523668768,0.8830382106244175,52.95580232609045,1.9021374800009934,3.8678232152950116
2013-12-10,1033.7,919.0,"1,067.7",912.0,22.10K,12.49%,0.9047177872846184,0.8840782122905029,54.224192017954216,1.8956794148020288,3.7329706915573815
2013-12-11,919.9,"1,033.7","1,056.8",856.1,24.36K,-11.01%,0.9056825206440005,0.8851162790697674,13.815028049193133,0.3378156441035272,0.26200926314040035
2013-12-12,900.0,919.9,941.0,839.5,9.91K,-2.17%,0.90532730834209,0.8842936802973977,71.32219149745772,-2.027478072873651,4.303246626920365
2013-12-13,936.8,900.0,989.9,882.1,17.37K,4.09%,0.9051120039806424,0.8844011142061281,102.73074028741384,-0.6730552009152396,-2.6522301802709705
2013-12-14,908.9,936.8,947.9,875.1,11.59K,-2.97%,0.9048035997615828,0.884508348794063,155.98526532977456,-0.6388109048209869,-0.3755992893137415
2013-12-15,919.9,908.9,927.9,838.0,15.17K,1.20%,0.9044313078573342,0.8846153846153846,134.9468895528912,-0.11155000410352385,1.729030720190045
2013-12-16,759.9,919.9,924.9,714.0,41.33K,-17.39%,0.9061244625152272,0.8856481481481482,87.3686557067252,-1.2374125420800894,1.017093943289261
2013-12-17,715.0,759.9,780.0,678.9,31.71K,-5.92%,0.9059605784633896,0.8857539315448659,75.42844291114804,-0.8349693440232451,0.4721959900488895
2013-12-18,541.0,715.0,717.0,454.9,110.50K,-24.34%,0.9077072399851216,0.8877079482439927,67.75636501466367,-0.29959866104920496,1.9758794862017375
2013-12-19,732.0,541.0,746.0,522.4,45.76K,35.30%,0.9095568707143332,0.8887349953831948,44.112730588802734,0.6726358369598352,-2.698921996366949
2013-12-20,650.0,732.0,774.4,621.3,34.77K,-11.20%,0.9097083455931648,0.8888376383763837,35.8447346203079,0.59893330146822,-2.9910752847097988
2013-12-21,640.5,650.0,690.0,610.0,14.73K,-1.46%,0.909373397132512,0.8889400921658986,37.30178279922132,-0.5642654562774755,-3.2632858768549404
2013-12-22,639.5,640.5,699.9,615.0,11.63K,-0.15%,0.909316725989456,0.8890423572744015,58.008214935474754,0.6580439689387709,2.1550350437487773
2013-12-23,713.2,639.5,724.9,631.0,15.07K,11.53%,0.909356784753982,0.8891444342226311,52.01968858038453,0.5860128827094029,-3.299612390097581
2013-12-24,702.8,713.2,729.9,666.0,10.95K,-1.47%,0.90901512838356,0.8892463235294117,48.89081713369267,-0.17134374707788508,-2.998151411436416
2013-12-25,707.3,702.8,710.0,673.9,5.34K,0.64%,0.9087834947488994,0.8884297520661157,39.736607806909646,-1.3958785644114373,1.614507920322018
2013-12-26,802.0,707.3,829.6,707.2,23.53K,13.39%,0.9090273963623706,0.8894495412844037,18.246862744047892,-1.3961342778116208,1.116622708438624
2013-12-27,803.0,802.0,836.8,767.9,13.89K,0.13%,0.9089745802284128,0.888634280476627,18.88750909993485,-1.3498634496334785,0.8721444044834818
2013-12-28,762.0,803.0,806.0,715.6,13.34K,-5.11%,0.9086971354301716,0.8887362637362637,21.449172478212734,-1.0144481411811839,0.16328758814970476
2013-12-29,785.0,762.0,804.0,735.0,7.04K,3.01%,0.9083343482953204,0.8888380603842635,26.6215138562798,1.232605927215999,2.381278261687052
2013-12-30,804.8,785.0,818.8,781.0,10.48K,2.53%,0.9079660645051956,0.8889396709323583,35.43794576439325,0.8696553859654735,-1.4281839565492678
2013-12-31,805.9,804.8,813.9,777.0,9.17K,0.14%,0.9079076172244532,0.8881278538812786,49.060044843029395,0.39583486498648157,-1.3164768864059013
2014-01-01,815.9,805.9,829.9,771.0,10.76K,1.24%,0.9075733968873148,0.8882299270072993,75.73083916080697,0.8571600007718297,0.7188730141885552
2014-01-02,856.9,815.9,886.2,810.5,12.81K,5.02%,0.9072865745193004,0.8883318140382863,72.62677192330645,0.14754857843672065,-2.746084711326466
2014-01-03,884.3,856.9,888.2,839.4,9.71K,3.19%,0.9069270321237022,0.8875227686703097,66.634885758137,0.32914919553753785,-3.0788802288396346
2014-01-04,924.7,884.3,932.2,848.3,14.24K,4.57%,0.9066255763182648,0.8876251137397635,58.545691557961426,-0.03364761320487389,-1.9996338279337718
2014-01-05,1014.7,924.7,"1,029.9",911.4,21.37K,9.74%,0.9067642538027,0.8886363636363637,57.24226585312599,-0.2054670368701676,-1.4612285015789546
2014-01-06,1012.7,"1,014.7","1,093.4",964.7,23.08K,-0.21%,0.9066516387510456,0.8878292461398729,47.66364442633363,0.11235254279214611,1.4378925328763046
2014-01-07,879.9,"1,012.7","1,044.0",879.8,22.67K,-13.11%,0.9072648778057248,0.8888384754990926,45.09071966602401,-0.11375166828743775,1.3785320271686519
2014-01-08,938.8,879.9,966.9,858.9,14.10K,6.70%,0.9070716936136792,0.8889392565729828,28.951131238691694,1.8243215889383566,3.2151314512459472
2014-01-09,937.0,938.8,964.6,866.5,14.42K,-0.20%,0.9069755062687838,0.8890398550724637,31.990670515010375,1.462350735412439,2.259862833450832
2014-01-10,957.8,937.0,964.8,905.9,6.35K,2.22%,0.9066035109407006,0.888235294117647,34.98238127972363,1.3050307999519306,1.4246219072195707
2014-01-11,1005.3,957.8,"1,010.8",935.0,11.18K,4.97%,0.9063192157739696,0.8883363471971066,34.72758269733098,1.8023026952371264,3.4952906165026554
2014-01-12,939.8,"1,005.3","1,022.7",922.1,9.93K,-6.52%,0.906158501030048,0.8884372177055104,12.482507760862076,0.28679100579456596,-2.7350699684059308
2014-01-13,922.9,939.8,949.2,879.9,10.13K,-1.80%,0.9057940237260788,0.8885379061371841,16.958685090536655,-0.14734109277562354,1.259982805871721
2014-01-14,919.3,922.9,942.5,904.2,4.31K,-0.39%,0.9056187097307488,0.887736699729486,17.507626909435583,0.703984798322675,0.9649534041288028
2014-01-15,941.2,919.3,973.1,915.1,6.83K,2.39%,0.9052412359188284,0.8878378378378379,25.27443372263731,0.4349966278223553,-1.9522394766701392
2014-01-16,913.5,941.2,955.5,910.5,5.10K,-2.95%,0.904863464841828,0.8879387938793879,28.732786151015407,0.34975439426919935,-2.9005242856627333
2014-01-17,894.2,913.5,929.8,867.2,10.31K,-2.12%,0.9044869027900831,0.8871402877697843,31.996593568690635,-0.6457012389319514,-2.8551677696402042
2014-01-18,905.7,894.2,924.7,884.7,6.04K,1.29%,0.9041516751567656,0.8872416891284816,22.852527212541855,-2.060448775565003,4.415793622146704
2014-01-19,954.8,905.7,958.1,901.9,7.57K,5.42%,0.9038618734529849,0.8873429084380611,6.638373294713221,-0.3100780592145916,0.6232323278210904
2014-01-20,956.0,954.8,980.5,926.0,10.41K,0.12%,0.9038116258489624,0.8865470852017938,17.754774005882666,-1.5057532476042814,2.506400042268325
2014-01-21,962.2,956.0,974.3,943.2,6.59K,0.65%,0.903562791224924,0.8866487455197132,18.581765255216368,-1.4282052418899143,2.0205562095519447
2014-01-22,951.0,962.2,973.9,935.0,4.78K,-1.17%,0.9032306227441892,0.8858549686660698,32.979053958534955,0.8150252312523095,1.7608150678163337
2014-01-23,944.2,951.0,958.1,936.3,1.97K,-0.71%,0.902966589616686,0.8859570661896243,33.427428857152044,0.9870907549463231,1.7420314492057234
2014-01-24,916.5,944.2,949.5,902.9,6.20K,-2.92%,0.9025842791614512,0.886058981233244,34.68029699988111,1.1242230168677683,1.3548885275014502
2014-01-25,961.0,916.5,978.4,915.9,8.18K,4.86%,0.9022610924971132,0.8852678571428572,32.49164507992725,1.4089086217718423,1.826642353927814
2014-01-26,1007.0,961.0,"1,038.1",950.7,13.07K,4.78%,0.9019405959290104,0.8853702051739518,32.61507320243149,1.9694752070801809,4.109566295417058
2014-01-27,943.5,"1,007.0","1,021.5",937.2,8.33K,-6.30%,0.901740567166116,0.8854723707664884,7.23443156025256,-0.8710401085920442,-0.44053900972526944
2014-01-28,932.7,943.5,972.6,911.7,10.41K,-1.15%,0.9014158370477526,0.885574354407836,6.579133681570765,-1.112182188517111,0.01744715714067624
2014-01-29,925.7,932.7,950.6,918.9,5.68K,-0.75%,0.9011524950386844,0.8847864768683273,9.809536176597465,-0.211042666403801,1.847634890511807
